image;sign_data
1277108477Image000001.jpg;[{"category": "INFORMATION", "x_min": "430.757407", "x_max": "538.838549", "y_min": "410.344820", "y_max": "516.481906", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "400.612439", "x_max": "549.457167", "y_min": "386.802371", "y_max": "535.452590", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "254.447215", "x_max": "556.328073", "y_min": "232.435654", "y_max": "533.453313", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "185.261545", "x_max": "563.795805", "y_min": "168.019182", "y_max": "546.553443", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "71.147575", "x_max": "548.259086", "y_min": "50.497695", "y_max": "527.040860", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000006.jpg;[{"category": "INFORMATION", "x_min": "459.351138", "x_max": "535.748377", "y_min": "436.789799", "y_max": "512.965849", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "430.713834", "x_max": "548.292359", "y_min": "413.716256", "y_max": "533.372263", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "267.140426", "x_max": "556.895646", "y_min": "242.583681", "y_max": "530.728622", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "202.969817", "x_max": "565.302176", "y_min": "186.124151", "y_max": "547.035791", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "69.363781", "x_max": "547.938328", "y_min": "50.179106", "y_max": "526.278210", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000011.jpg;[{"category": "INFORMATION", "x_min": "489.980459", "x_max": "531.564183", "y_min": "463.758434", "y_max": "506.995799", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "276.854115", "x_max": "555.308902", "y_min": "250.187448", "y_max": "525.442235", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "455.825675", "x_max": "544.479912", "y_min": "440.742143", "y_max": "530.732896", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "215.504551", "x_max": "564.873551", "y_min": "198.727268", "y_max": "547.735467", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "64.739217", "x_max": "546.266490", "y_min": "43.998308", "y_max": "522.334672", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000016.jpg;[{"category": "INFORMATION", "x_min": "518.766495", "x_max": "519.944983", "y_min": "489.103574", "y_max": "491.977086", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "483.864184", "x_max": "537.924940", "y_min": "466.812236", "y_max": "522.054810", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "281.115629", "x_max": "546.156599", "y_min": "252.089864", "y_max": "515.440013", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "228.253223", "x_max": "557.793899", "y_min": "208.835846", "y_max": "539.086914", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "48.998362", "x_max": "536.400962", "y_min": "26.334924", "y_max": "512.604352", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000021.jpg;[{"category": "INFORMATION", "x_min": "551.893286", "x_max": "512.192492", "y_min": "517.807006", "y_max": "478.889805", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "510.210037", "x_max": "536.686417", "y_min": "490.953744", "y_max": "519.764220", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "273.548493", "x_max": "543.495646", "y_min": "238.340390", "y_max": "506.504854", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "232.203225", "x_max": "558.142663", "y_min": "211.561249", "y_max": "538.626613", "sign": "PASS_RIGHT_SIDE"}]
1277108477Image000026.jpg;[{"category": "INFORMATION", "x_min": "586.938453", "x_max": "504.688746", "y_min": "546.938453", "y_max": "460.688746", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "257.320633", "x_max": "539.739156", "y_min": "215.320633", "y_max": "494.739156", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "230.339319", "x_max": "557.173073", "y_min": "212.223687", "y_max": "539.057442", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "535.152351", "x_max": "534.980975", "y_min": "515.542323", "y_max": "516.440585", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "290.061000", "x_max": "563.892730", "y_min": "275.538833", "y_max": "549.700612", "sign": "50_SIGN"}]
1277108477Image000031.jpg;[{"category": "INFORMATION", "x_min": "619.564256", "x_max": "483.537952", "y_min": "575.271713", "y_max": "440.325715", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "240.928714", "x_max": "524.550517", "y_min": "193.014830", "y_max": "476.636633", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "231.910725", "x_max": "549.258469", "y_min": "207.374053", "y_max": "526.312136", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "551.912310", "x_max": "525.599271", "y_min": "532.521347", "y_max": "505.589447", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "296.904632", "x_max": "555.281613", "y_min": "281.100611", "y_max": "542.266538", "sign": "50_SIGN"}, {"category": "INFORMATION", "x_min": "62.097095", "x_max": "542.820122", "y_min": "45.409978", "y_max": "525.151411", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000036.jpg;[{"category": "INFORMATION", "x_min": "666.958382", "x_max": "462.685229", "y_min": "610.958382", "y_max": "409.685229", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "208.790739", "x_max": "512.216295", "y_min": "150.790739", "y_max": "452.216295", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "575.700064", "x_max": "518.799825", "y_min": "554.533883", "y_max": "498.158426", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "227.596865", "x_max": "543.354369", "y_min": "205.620846", "y_max": "522.136144", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "48.760258", "x_max": "536.260844", "y_min": "26.760258", "y_max": "516.260844", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "390.702991", "x_max": "555.557540", "y_min": "373.842079", "y_max": "537.559938", "sign": "PRIORITY_ROAD"}, {"category": "PROHIBITORY", "x_min": "306.517473", "x_max": "553.693633", "y_min": "288.563654", "y_max": "535.976048", "sign": "50_SIGN"}, {"category": "INFORMATION", "x_min": "284.777924", "x_max": "562.479822", "y_min": "273.063638", "y_max": "551.341649", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000041.jpg;[{"category": "INFORMATION", "x_min": "857.521102", "x_max": "388.653576", "y_min": "765.521102", "y_max": "297.653576", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "63.750879", "x_max": "471.204572", "y_min": "1.750879", "y_max": "370.204572", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "636.892017", "x_max": "513.411159", "y_min": "612.318413", "y_max": "488.598976", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "419.424062", "x_max": "556.145600", "y_min": "400.697728", "y_max": "538.589662", "sign": "PRIORITY_ROAD"}, {"category": "PROHIBITORY", "x_min": "327.980389", "x_max": "551.993625", "y_min": "310.987549", "y_max": "533.855200", "sign": "50_SIGN"}, {"category": "MANDATORY", "x_min": "223.511401", "x_max": "540.426087", "y_min": "197.657468", "y_max": "513.914851", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "231.522998", "x_max": "568.176080", "y_min": "221.463349", "y_max": "558.446256", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000046.jpg;[{"category": "INFORMATION", "x_min": "1197.140094", "x_max": "250.577374", "y_min": "1038.140094", "y_max": "90.577374", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "693.534842", "x_max": "504.293010", "y_min": "665.988778", "y_max": "477.226008", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "448.441589", "x_max": "551.973805", "y_min": "431.719181", "y_max": "534.916949", "sign": "PRIORITY_ROAD"}, {"category": "PROHIBITORY", "x_min": "353.634054", "x_max": "547.400085", "y_min": "334.836586", "y_max": "531.070971", "sign": "50_SIGN"}, {"category": "INFORMATION", "x_min": "337.598597", "x_max": "562.648547", "y_min": "324.439328", "y_max": "549.306510", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "228.566534", "x_max": "536.523777", "y_min": "198.876393", "y_max": "504.199833", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "256.880250", "x_max": "565.802572", "y_min": "247.748335", "y_max": "555.096189", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000053.jpg;[{"category": "INFORMATION", "x_min": "742.064448", "x_max": "499.987983", "y_min": "711.019672", "y_max": "468.943207", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "224.354301", "x_max": "532.647107", "y_min": "190.454154", "y_max": "498.746960", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "470.218156", "x_max": "553.211833", "y_min": "447.818156", "y_max": "531.451833", "sign": "PRIORITY_ROAD"}, {"category": "PROHIBITORY", "x_min": "368.692555", "x_max": "549.965458", "y_min": "349.238336", "y_max": "531.437631", "sign": "50_SIGN"}, {"category": "INFORMATION", "x_min": "355.936311", "x_max": "566.671110", "y_min": "340.843242", "y_max": "552.393882", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "274.010356", "x_max": "568.845170", "y_min": "263.832370", "y_max": "559.051259", "sign": "PEDESTRIAN_CROSSING"}]
1277108477Image000058.jpg;[{"category": "INFORMATION", "x_min": "839.055686", "x_max": "478.213951", "y_min": "805.055686", "y_max": "440.213951", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "249.551600", "x_max": "519.903362", "y_min": "211.787279", "y_max": "479.693870", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "531.593060", "x_max": "541.026412", "y_min": "506.063465", "y_max": "518.752269", "sign": "PRIORITY_ROAD"}, {"category": "PROHIBITORY", "x_min": "421.502939", "x_max": "537.777732", "y_min": "401.364253", "y_max": "517.186491", "sign": "50_SIGN"}, {"category": "INFORMATION", "x_min": "407.795788", "x_max": "556.189687", "y_min": "393.829944", "y_max": "543.314924", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "390.107523", "x_max": "563.769637", "y_min": "380.821808", "y_max": "553.506479", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "327.799066", "x_max": "559.971280", "y_min": "315.175099", "y_max": "549.483677", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000003.jpg;[{"category": "INFORMATION", "x_min": "133.263189", "x_max": "558.735639", "y_min": "45.263189", "y_max": "452.735639", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000008.jpg;[{"category": "INFORMATION", "x_min": "349.340563", "x_max": "550.726260", "y_min": "258.340563", "y_max": "440.726260", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000014.jpg;[{"category": "INFORMATION", "x_min": "709.972450", "x_max": "538.209261", "y_min": "608.972450", "y_max": "414.209261", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "209.775498", "x_max": "394.677022", "y_min": "113.775498", "y_max": "316.677022", "sign": "30_SIGN"}]
1277108487Image000019.jpg;[{"category": "INFORMATION", "x_min": "1217.082649", "x_max": "554.679367", "y_min": "1078.082649", "y_max": "386.679367", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "539.909144", "x_max": "405.147128", "y_min": "429.909144", "y_max": "298.147128", "sign": "30_SIGN"}, {"category": "INFORMATION", "x_min": "62.283994", "x_max": "585.606487", "y_min": "36.043994", "y_max": "558.939820", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000024.jpg;[{"category": "PROHIBITORY", "x_min": "784.498828", "x_max": "386.658265", "y_min": "661.498828", "y_max": "268.658265", "sign": "30_SIGN"}, {"category": "INFORMATION", "x_min": "253.163188", "x_max": "589.564005", "y_min": "226.070537", "y_max": "562.979340", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000029.jpg;[{"category": "PROHIBITORY", "x_min": "973.055686", "x_max": "340.633646", "y_min": "846.055686", "y_max": "221.633646", "sign": "30_SIGN"}, {"category": "INFORMATION", "x_min": "381.623805", "x_max": "594.697813", "y_min": "352.792420", "y_max": "566.128531", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000034.jpg;[{"category": "PROHIBITORY", "x_min": "1235.149472", "x_max": "307.611372", "y_min": "1079.149472", "y_max": "165.611372", "sign": "30_SIGN"}, {"category": "INFORMATION", "x_min": "500.723565", "x_max": "595.767710", "y_min": "475.110305", "y_max": "568.357028", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000039.jpg;[{"category": "INFORMATION", "x_min": "590.351623", "x_max": "589.280050", "y_min": "563.445876", "y_max": "561.850165", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000044.jpg;[{"category": "INFORMATION", "x_min": "641.974795", "x_max": "587.768464", "y_min": "606.974795", "y_max": "556.768464", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000049.jpg;[{"category": "INFORMATION", "x_min": "647.984174", "x_max": "576.760258", "y_min": "607.984174", "y_max": "540.760258", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000054.jpg;[{"category": "INFORMATION", "x_min": "678.487104", "x_max": "586.269050", "y_min": "639.487104", "y_max": "547.269050", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000061.jpg;[{"category": "INFORMATION", "x_min": "703.000586", "x_max": "577.761430", "y_min": "660.000586", "y_max": "534.761430", "sign": "PEDESTRIAN_CROSSING"}]
1277108487Image000068.jpg;[{"category": "INFORMATION", "x_min": "740.015826", "x_max": "574.260844", "y_min": "687.015826", "y_max": "523.260844", "sign": "PEDESTRIAN_CROSSING"}]
1277108504Image000003.jpg;[{"category": "INFORMATION", "x_min": "814.891646", "x_max": "564.281834", "y_min": "778.616553", "y_max": "531.324585", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "660.872644", "x_max": "550.270763", "y_min": "646.889629", "y_max": "534.398151", "sign": "NO_PARKING"}]
1277108504Image000008.jpg;[{"category": "INFORMATION", "x_min": "827.541032", "x_max": "562.752052", "y_min": "788.541032", "y_max": "525.752052", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "650.653216", "x_max": "547.330120", "y_min": "635.903725", "y_max": "531.334194", "sign": "NO_PARKING"}]
1277108504Image000015.jpg;[{"category": "INFORMATION", "x_min": "830.960384", "x_max": "565.043148", "y_min": "788.155540", "y_max": "526.206965", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "623.179098", "x_max": "554.144807", "y_min": "606.439421", "y_max": "536.952707", "sign": "NO_PARKING"}]
1277108504Image000022.jpg;[{"category": "INFORMATION", "x_min": "839.032239", "x_max": "562.747362", "y_min": "790.032239", "y_max": "511.747362", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "590.410482", "x_max": "551.901403", "y_min": "574.888743", "y_max": "536.379664", "sign": "NO_PARKING"}]
1277108504Image000029.jpg;[{"category": "INFORMATION", "x_min": "870.549238", "x_max": "544.242087", "y_min": "809.549238", "y_max": "479.242087", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "544.112397", "x_max": "534.136302", "y_min": "528.959194", "y_max": "516.130731", "sign": "NO_PARKING"}]
1277108504Image000036.jpg;[{"category": "INFORMATION", "x_min": "914.806216", "x_max": "541.850530", "y_min": "835.788165", "y_max": "469.301793", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "471.266101", "x_max": "548.475130", "y_min": "452.623804", "y_max": "528.918994", "sign": "NO_PARKING"}]
1277108504Image000043.jpg;[{"category": "INFORMATION", "x_min": "1033.582063", "x_max": "546.722743", "y_min": "919.582063", "y_max": "439.722743", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "440.221090", "x_max": "558.643311", "y_min": "422.018621", "y_max": "538.001336", "sign": "NO_PARKING"}]
1277108504Image000048.jpg;[{"category": "INFORMATION", "x_min": "1257.662954", "x_max": "551.204572", "y_min": "1111.662954", "y_max": "397.204572", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "425.859240", "x_max": "562.149041", "y_min": "408.458099", "y_max": "540.666151", "sign": "NO_PARKING"}]
1277108504Image000053.jpg;[{"category": "PROHIBITORY", "x_min": "429.235390", "x_max": "569.738102", "y_min": "408.761117", "y_max": "548.673225", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "391.535447", "x_max": "601.160003", "y_min": "372.012834", "y_max": "582.938897", "sign": "PEDESTRIAN_CROSSING"}]
1277108514Image000001.jpg;[{"category": "PROHIBITORY", "x_min": "775.024033", "x_max": "511.229191", "y_min": "727.024033", "y_max": "465.229191", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "682.999414", "x_max": "582.265533", "y_min": "646.999414", "y_max": "544.265533", "sign": "PEDESTRIAN_CROSSING"}]
1277108514Image000006.jpg;[{"category": "PROHIBITORY", "x_min": "797.535170", "x_max": "496.734467", "y_min": "748.535170", "y_max": "449.734467", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "704.498828", "x_max": "576.757913", "y_min": "660.498828", "y_max": "535.757913", "sign": "PEDESTRIAN_CROSSING"}]
1277108514Image000011.jpg;[{"category": "PROHIBITORY", "x_min": "832.040445", "x_max": "488.706331", "y_min": "784.040445", "y_max": "435.706331", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "716.491794", "x_max": "570.763775", "y_min": "672.491794", "y_max": "530.763775", "sign": "PEDESTRIAN_CROSSING"}]
1277108514Image000016.jpg;[{"category": "PROHIBITORY", "x_min": "863.539859", "x_max": "478.190504", "y_min": "806.539859", "y_max": "421.190504", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "728.490621", "x_max": "570.759086", "y_min": "681.490621", "y_max": "524.759086", "sign": "PEDESTRIAN_CROSSING"}]
1277108514Image000021.jpg;[{"category": "PROHIBITORY", "x_min": "957.087339", "x_max": "447.686401", "y_min": "884.087339", "y_max": "371.686401", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "761.015826", "x_max": "569.754396", "y_min": "707.015826", "y_max": "508.754396", "sign": "PEDESTRIAN_CROSSING"}]
1277108514Image000029.jpg;[{"category": "PROHIBITORY", "x_min": "1110.117819", "x_max": "390.647714", "y_min": "1013.117819", "y_max": "303.647714", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "822.034584", "x_max": "559.735639", "y_min": "756.034584", "y_max": "494.735639", "sign": "PEDESTRIAN_CROSSING"}]
1277108514Image000034.jpg;[{"category": "PROHIBITORY", "x_min": "1242.154162", "x_max": "369.143611", "y_min": "1126.154162", "y_max": "252.143611", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "868.546893", "x_max": "560.225674", "y_min": "799.546893", "y_max": "493.225674", "sign": "PEDESTRIAN_CROSSING"}]
1277108519Image000008.jpg;[{"category": "INFORMATION", "x_min": "643.891484", "x_max": "570.063690", "y_min": "621.411066", "y_max": "551.786928", "sign": "PEDESTRIAN_CROSSING"}]
1277108519Image000013.jpg;[{"category": "INFORMATION", "x_min": "617.282331", "x_max": "573.669657", "y_min": "592.789608", "y_max": "554.322463", "sign": "PEDESTRIAN_CROSSING"}]
1277108519Image000018.jpg;[{"category": "INFORMATION", "x_min": "604.903265", "x_max": "588.072583", "y_min": "578.908968", "y_max": "566.160036", "sign": "PEDESTRIAN_CROSSING"}]
1277108519Image000023.jpg;[{"category": "INFORMATION", "x_min": "591.116831", "x_max": "598.043769", "y_min": "561.063828", "y_max": "572.045536", "sign": "PEDESTRIAN_CROSSING"}]
1277108541Image000003.jpg;[{"category": "INFORMATION", "x_min": "751.861321", "x_max": "566.382730", "y_min": "707.357987", "y_max": "533.202730", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "565.890742", "x_max": "556.261109", "y_min": "550.503881", "y_max": "540.647971", "sign": "NO_PARKING"}]
1277108541Image000008.jpg;[{"category": "INFORMATION", "x_min": "828.821224", "x_max": "567.084263", "y_min": "774.514873", "y_max": "523.089244", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "576.242947", "x_max": "556.035818", "y_min": "561.807778", "y_max": "540.225871", "sign": "NO_PARKING"}]
1277108541Image000013.jpg;[{"category": "INFORMATION", "x_min": "915.565651", "x_max": "562.239742", "y_min": "843.565651", "y_max": "491.239742", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "570.927207", "x_max": "541.367559", "y_min": "552.550708", "y_max": "524.696096", "sign": "NO_PARKING"}]
1277108541Image000018.jpg;[{"category": "INFORMATION", "x_min": "1021.080305", "x_max": "559.705158", "y_min": "936.080305", "y_max": "473.705158", "sign": "PEDESTRIAN_CROSSING"}, {"category": "PROHIBITORY", "x_min": "567.955678", "x_max": "541.994469", "y_min": "549.965661", "y_max": "522.946216", "sign": "NO_PARKING"}]
1277108547Image000001.jpg;[{"category": "PROHIBITORY", "x_min": "652.975967", "x_max": "521.235053", "y_min": "617.975967", "y_max": "484.235053", "sign": "NO_PARKING"}]
1277108547Image000006.jpg;[{"category": "PROHIBITORY", "x_min": "663.932847", "x_max": "525.766289", "y_min": "636.151426", "y_max": "496.640606", "sign": "NO_PARKING"}]
1277108547Image000011.jpg;[{"category": "PROHIBITORY", "x_min": "683.851697", "x_max": "522.562591", "y_min": "652.144193", "y_max": "489.913281", "sign": "NO_PARKING"}]
1277108547Image000016.jpg;[{"category": "PROHIBITORY", "x_min": "702.183545", "x_max": "512.029256", "y_min": "668.826098", "y_max": "475.820745", "sign": "NO_PARKING"}]
1277108549Image000002.jpg;[{"category": "PROHIBITORY", "x_min": "793.621428", "x_max": "483.076500", "y_min": "744.559118", "y_max": "432.731515", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "966.330028", "x_max": "564.540922", "y_min": "947.567931", "y_max": "542.186083", "sign": "PEDESTRIAN_CROSSING"}]
1277108549Image000007.jpg;[{"category": "PROHIBITORY", "x_min": "867.551225", "x_max": "453.211606", "y_min": "809.439672", "y_max": "393.857024", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "1012.447501", "x_max": "560.777719", "y_min": "991.755821", "y_max": "534.420459", "sign": "PEDESTRIAN_CROSSING"}]
1277108549Image000012.jpg;[{"category": "PROHIBITORY", "x_min": "1073.126026", "x_max": "412.169402", "y_min": "984.126026", "y_max": "320.169402", "sign": "NO_PARKING"}, {"category": "INFORMATION", "x_min": "1100.142944", "x_max": "576.800897", "y_min": "1075.529977", "y_max": "549.429581", "sign": "PEDESTRIAN_CROSSING"}]
1277108560Image000001.jpg;[{"category": "WARNING", "x_min": "1115.674440", "x_max": "536.874998", "y_min": "1072.585833", "y_max": "490.874998", "sign": "GIVE_WAY"}, {"category": "INFORMATION", "x_min": "1057.196545", "x_max": "512.272688", "y_min": "1019.233848", "y_max": "469.810708", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "659.218519", "x_max": "561.578637", "y_min": "618.816220", "y_max": "519.900476", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "229.592502", "x_max": "559.964157", "y_min": "211.984689", "y_max": "537.581344", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "150.330700", "x_max": "497.285616", "y_min": "135.722004", "y_max": "454.068225", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "167.164951", "x_max": "538.185677", "y_min": "145.233522", "y_max": "509.522820", "sign": "PEDESTRIAN_CROSSING"}]
1277108560Image000006.jpg;[{"category": "WARNING", "x_min": "1208.634818", "x_max": "525.170574", "y_min": "1155.634818", "y_max": "475.170574", "sign": "GIVE_WAY"}, {"category": "INFORMATION", "x_min": "1155.298046", "x_max": "496.023329", "y_min": "1112.580097", "y_max": "445.766919", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "681.889947", "x_max": "552.627290", "y_min": "632.370628", "y_max": "504.030690", "sign": "PASS_RIGHT_SIDE"}, {"category": "INFORMATION", "x_min": "72.902144", "x_max": "473.900160", "y_min": "50.788508", "y_max": "419.709601", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "116.454888", "x_max": "527.276637", "y_min": "96.262809", "y_max": "496.274657", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "193.182606", "x_max": "551.735357", "y_min": "173.994636", "y_max": "526.442124", "sign": "PEDESTRIAN_CROSSING"}]
1277108560Image000011.jpg;[{"category": "INFORMATION", "x_min": "1230.640680", "x_max": "419.156506", "y_min": "1151.640680", "y_max": "333.156506", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "411.863423", "x_max": "512.711020", "y_min": "314.863423", "y_max": "422.711020", "sign": "PASS_RIGHT_SIDE"}, {"category": "WARNING", "x_min": "1232.686401", "x_max": "482.204572", "y_min": "1144.686401", "y_max": "400.204572", "sign": "GIVE_WAY"}]
1277108560Image000016.jpg;[{"category": "WARNING", "x_min": "1277.668816", "x_max": "425.660610", "y_min": "1200.668816", "y_max": "302.660610", "sign": "GIVE_WAY"}]
1277108574Image000002.jpg;[{"category": "INFORMATION", "x_min": "666.753000", "x_max": "516.955937", "y_min": "633.003000", "y_max": "483.205937", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "204.279952", "x_max": "540.902009", "y_min": "178.818562", "y_max": "513.546797", "sign": "PEDESTRIAN_CROSSING"}]
1277108574Image000007.jpg;[{"category": "INFORMATION", "x_min": "670.268082", "x_max": "515.454152", "y_min": "633.295819", "y_max": "478.757802", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "184.256592", "x_max": "539.523558", "y_min": "158.058218", "y_max": "513.819493", "sign": "PEDESTRIAN_CROSSING"}]
1277108574Image000014.jpg;[{"category": "INFORMATION", "x_min": "673.797892", "x_max": "506.944967", "y_min": "632.843347", "y_max": "467.535876", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "146.932266", "x_max": "537.576147", "y_min": "117.152331", "y_max": "509.744431", "sign": "PEDESTRIAN_CROSSING"}]
1277108574Image000019.jpg;[{"category": "INFORMATION", "x_min": "688.492966", "x_max": "493.208089", "y_min": "637.492966", "y_max": "446.208089", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "100.562326", "x_max": "528.774215", "y_min": "70.467436", "y_max": "498.453047", "sign": "PEDESTRIAN_CROSSING"}]
